wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mel_mean,mel_std
Ses02M_script03_2_M029,8,0.012046044,0.020332387,0.0152769815,0.013403947,0.2814726840855107,-0.0043292375266901,0.0201351927751405,0.4027742892085707,-453.8797,76.6452,169.03873,41.1542,-14.611087,35.540848,12.751592,21.550167,24.790403,19.715906,-9.0445795,23.706242,5.3403697,12.485155,3.5960743,12.031003,-7.9182796,10.371536,-1.2229311,9.467342,-7.6266723,10.097527,-3.9495206,10.595998,3.3932595,9.185274,-59.072994,18.489725
Ses04F_script03_2_F004,8,0.008612375,0.015538095,0.010857836,0.0110995555,0.3614457831325301,-0.0067859014052373,0.0099881746808444,0.0637492939364732,-482.4756,64.64676,157.94228,35.35107,-13.671537,37.40017,15.969192,21.501287,24.12276,18.473915,-10.287293,17.890892,5.1029844,12.811416,0.24529171,12.456221,-13.300024,12.965534,-1.038303,13.128455,-4.0363984,11.656496,-5.3946304,8.301297,1.1255234,8.86718,-60.245575,17.236746
Ses05M_script02_2_M010,8,0.012240337,0.019257663,0.015143126,0.011803814,0.320754716981132,-0.0065459812503831,0.0208042840226374,0.0738532660401998,-475.63098,69.6983,176.30724,33.766315,-16.835077,42.74527,15.254164,32.127735,22.861246,16.90904,-10.858542,22.620935,8.745197,16.611359,-2.23442,10.007746,-18.6687,16.029015,0.880359,13.075435,1.5371935,14.526468,-1.1899368,11.637362,3.5369356,6.688854,-57.615982,19.043568
Ses04M_script01_3_F018,8,0.0069318344,0.0107548,0.008529629,0.0065441546,0.3360433604336043,-0.0144711548273335,0.0066373631863111,0.037572746428528,-536.1517,60.69169,175.70291,27.61957,-21.165092,32.637814,18.862154,17.992943,30.982363,19.044611,-14.947624,19.256325,3.7141736,15.070293,5.33168,10.079263,-13.583774,11.733638,-1.9529483,8.829147,-0.8785713,8.333604,-4.222969,6.766165,2.0730686,7.013187,-57.60494,18.56968
Ses01M_impro01_F028,8,0.06611183,0.09598281,0.08369244,0.04679262,0.1409574468085106,0.0012250129657331,0.6122203004297999,4.6520678556847725,-297.05603,43.03641,201.1845,24.38994,-48.304253,28.568468,-8.192461,21.99568,29.039997,22.601904,-17.379087,18.21162,-10.415166,12.464433,-0.9547942,11.148714,-13.724929,11.700297,-10.38693,11.2382345,-4.556054,10.350615,-2.2483783,10.513744,-6.7488065,9.770575,-53.69237,20.737682
Ses03F_script03_2_M031,8,0.007830512,0.018484453,0.009874152,0.015616779,0.438034188034188,-0.0040246004573418,0.0079985295787145,0.228239132846629,-464.46362,70.72386,136.34468,38.958435,-8.243515,42.802944,6.8639927,26.241764,17.286045,19.15818,-9.721284,19.564268,-0.0028021396,17.413849,4.027947,11.489439,-5.088023,12.379532,-3.5093584,12.268095,-4.4391203,8.682896,0.24800585,8.059096,4.1831384,8.791515,-63.60975,15.820192
Ses03F_impro02_M002,8,0.0017707489,0.002947308,0.0022231922,0.0019255683,0.4393063583815029,-0.0068191825448593,0.0004255191009694,0.0022463854471046,-634.07227,44.850597,211.72006,28.2126,-34.805614,19.163147,24.365246,17.727152,29.802158,9.027626,-14.176938,8.339753,19.37414,10.93042,1.6138489,9.840051,-15.96479,11.434688,10.270508,9.4404545,-1.1920061,6.909425,-2.321508,6.422678,9.8281765,6.643398,-51.599842,20.6104
Ses02M_script01_1_F016,8,0.004898649,0.0081330715,0.006015253,0.005451575,0.4219409282700422,-0.0074982667683798,0.0032266342743141,0.0182604360201175,-553.6096,43.88865,186.82025,26.596395,-20.661974,25.14314,16.522526,17.611938,25.689917,13.656545,-9.834434,10.70716,12.45306,12.190979,3.01506,10.407331,-9.142772,8.608047,8.831851,8.286427,-1.6763135,8.584057,-3.1127994,8.161926,8.552159,5.5668325,-56.218082,18.504612
Ses01M_script02_1_M012,8,0.010721215,0.019746156,0.013299362,0.01457624,0.4965893587994543,-0.008466965482512,0.0151772636296222,0.3395743521097557,-465.62357,51.043743,166.734,33.636097,-3.5782645,25.641865,17.606804,17.211079,22.70969,12.615309,-10.345405,13.791532,6.481319,13.51924,5.1286163,9.092825,-8.132833,8.313036,1.0909919,9.395967,-2.7526438,10.830173,-2.6643195,7.951707,6.1370287,7.5871196,-60.029903,16.9124
Ses04M_impro03_M014,8,0.01086036,0.017554872,0.013630069,0.011019605,0.2693110647181628,-0.0055654959396633,0.0162645785188866,0.201276671811351,-460.91895,60.63945,182.9721,33.847305,-28.244368,34.24672,11.130351,21.100197,36.81914,22.282583,-7.553297,25.87612,-0.6800099,22.960844,0.54405385,14.859719,-12.606035,15.816758,-4.9174147,11.036895,-5.4166565,11.346073,-2.957697,10.303483,2.7971466,9.330919,-56.64293,19.334724
Ses05F_impro03_M048,8,0.0049269306,0.0074411063,0.0062426548,0.0040035583,0.2636363636363636,-0.0098175023595104,0.0033546920452131,0.0086783914475863,-536.9845,54.10001,207.28622,27.145899,-34.035255,30.853289,20.384672,14.971159,31.739826,13.247441,-22.755043,17.267443,6.7095675,13.855776,7.354186,10.203731,-15.888486,12.931683,1.3403592,11.966645,2.0590682,12.998678,0.70138085,6.5066595,8.954965,7.2359533,-52.537704,20.788239
Ses05M_script01_1_F011,8,0.009835409,0.016823735,0.012018507,0.011637771,0.3977272727272727,-0.00823098798719,0.0126515088465162,0.0714813105139687,-476.21716,51.340282,179.00995,31.031578,-21.47292,27.26803,15.850411,21.80318,24.896961,16.773357,-19.888655,12.528168,-0.25250766,14.564455,0.30277234,10.519223,-13.152078,9.602102,4.2612348,10.765641,2.4341846,12.00065,-2.1521132,8.996647,5.7405577,7.0403957,-57.140568,18.387678
Ses03M_impro07_M012,8,0.0027183925,0.0051991167,0.0035129117,0.0038278669,0.4678899082568807,-0.0067236505856271,0.0009821743171361,0.0171441843294429,-595.7504,65.620926,201.4223,38.228214,-22.968706,30.165972,10.888866,16.576899,30.172455,17.938393,-16.211872,17.084347,4.1001697,14.829599,14.553903,9.791198,-3.333398,9.327674,1.1518453,9.89457,-3.091463,9.818125,-4.7160716,9.333252,7.028145,9.623113,-54.956493,20.25396
Ses02M_script02_2_M003,8,0.007715396,0.01223022,0.009733304,0.0073605664,0.3011152416356877,-0.0060114221014373,0.008307367017437,0.0468624957005243,-510.5908,60.978104,198.28816,35.855736,-28.927204,31.666712,26.98061,21.048931,28.22694,15.091898,-25.987532,18.68804,6.645455,13.968084,5.4898524,14.563539,-12.237079,9.558624,4.3082604,10.46848,-4.749993,11.902765,-7.478706,9.980977,1.1467762,9.580462,-53.705612,20.374533
Ses03F_impro04_M020,8,0.0007588175,0.0012140692,0.0009598397,0.0007403725,0.0,-0.0078515822679037,8.075989311042461e-05,0.0002698014794312,-666.30536,25.656118,205.97778,14.134819,-41.30097,14.005002,21.336643,7.7714615,29.38193,6.5575676,-13.417646,5.6062074,22.751314,6.6849,7.271948,5.210691,-12.086142,5.3912187,11.537549,5.5446243,-0.25605372,5.6337023,-2.298281,5.088687,9.909776,4.479426,-51.758144,19.603947
Ses04F_script03_2_M023,8,0.02464852,0.052033763,0.0314302,0.041305177,0.4918032786885246,-0.0159124774654628,0.0785791873438837,0.3353329660222434,-379.83334,77.67855,149.74847,39.946136,-36.241272,47.000122,0.922794,27.1981,22.350801,15.853861,-17.298878,22.124704,-6.9466424,20.74065,-3.0453734,13.103702,-10.679735,13.182739,2.0047815,9.014745,-2.1575224,9.558074,-7.2701287,10.3205805,-0.21144669,8.231731,-60.06322,17.681139
Ses01F_script03_1_M032,8,0.006575922,0.01076943,0.008032016,0.007108133,0.4360902255639097,-0.0032638718039379,0.0058537679217652,0.0247494866566363,-502.5926,42.41619,196.37582,31.257986,-25.82224,24.3128,20.996181,12.506448,29.072086,12.691487,-11.814896,9.318727,13.129449,12.821338,0.44554585,6.46442,-14.724977,4.9465847,5.164206,8.187727,-3.9802191,11.626246,-3.6387641,8.259054,7.0513415,8.081109,-54.47229,19.209368
Ses05F_script01_1_M027,8,0.003988539,0.007893227,0.00499796,0.0061081275,0.5378006872852233,-0.0106827028503175,0.0020498123979974,0.0734395152518106,-558.4734,55.87535,165.47075,35.639294,8.315218,22.608559,12.937067,16.882658,21.955454,13.235616,-4.138886,14.3766365,5.74599,11.802125,7.0975246,7.495259,-5.0678787,10.611003,0.81637824,8.745858,0.4902814,7.789757,-1.6381314,6.877726,4.873227,7.335566,-61.507946,16.739056
Ses05F_script03_1_F021,8,0.0044226823,0.0066743093,0.005467094,0.00382072,0.3115942028985507,-0.0068933031798223,0.0027349042817595,0.0145374021580373,-573.0939,45.49495,198.00584,25.337635,-20.07159,23.84416,22.224146,18.350042,32.025757,17.914364,-17.798004,13.123966,6.848378,12.051462,7.5401487,8.867473,-11.929551,8.560802,6.652557,6.712222,3.309456,10.691939,-5.2194905,8.994571,7.9305234,5.559989,-54.988922,19.570599
Ses03F_script03_1_F011,8,0.0036217205,0.0064124702,0.004698657,0.004343094,0.31875,-0.0055503223848063,0.001767355943764,0.0149744103661965,-561.77325,57.62883,193.75845,30.54587,-36.15766,31.258022,7.4284315,26.716509,28.743555,13.452403,-13.436438,14.692954,7.5129495,13.802941,7.497194,9.677968,-11.026378,11.287958,-0.97948694,11.93886,-0.85901004,10.609064,1.3927171,10.451401,3.2717147,6.696214,-54.673668,19.768866
Ses05M_script03_2_F031,8,0.009535887,0.018819734,0.011841703,0.014568675,0.2977941176470588,-0.0052698269428219,0.011945692985886,0.0989971914731794,-476.08484,51.810326,162.3125,37.686924,-5.846318,21.401846,13.063184,27.45358,21.33818,21.039564,-12.552215,18.611399,3.111999,16.379349,4.196701,11.614858,-11.578408,10.893944,2.0959477,10.736476,4.490117,11.920355,-5.6113076,6.2972574,-0.47138035,8.298061,-60.60279,17.077917
Ses03M_script02_1_F022,8,0.0008308127,0.0012466601,0.0010449507,0.00068196823,0.0,-0.0098057826107833,9.749176755260232e-05,0.0005036914813094,-669.18353,34.784115,207.50317,15.215791,-42.53,21.12697,28.400599,12.04297,32.40168,10.083222,-18.817062,9.867999,18.779526,9.354203,6.9743786,7.7423916,-9.113754,7.1074014,13.276266,7.7962637,-3.837323,5.873974,-5.183177,5.9221964,9.158683,5.6799245,-51.272675,20.1008
Ses02M_impro03_F025,8,0.0077658407,0.012121763,0.0095946295,0.0073907115,0.2610294117647059,-0.0075236116572341,0.0084737493597211,0.0473417330836926,-516.9933,60.889954,189.1258,33.82682,-29.108725,27.345694,11.360551,19.089827,45.806774,14.980411,-3.088869,14.299585,-7.574994,16.02433,-4.7065754,10.9644785,-9.853113,8.994821,2.1056843,8.811138,-1.4450892,9.586842,-8.3518305,9.189898,-3.1172037,8.04459,-56.077866,19.636269
Ses03M_script03_1_M029,8,0.0028231242,0.0048254426,0.0034932892,0.003307084,0.4871794871794871,-0.0096146022769971,0.0010736587995225,0.0036238246985083,-596.1284,37.705143,208.709,34.900806,-24.670319,22.66575,21.381107,12.11833,21.590658,12.056187,-25.487808,15.649677,13.100307,15.802529,14.383715,7.934213,-5.334787,7.24706,5.363197,10.844457,-7.4833965,9.49474,-8.107431,5.0802,4.3129168,11.48873,-53.0386,20.274591
Ses04M_script01_3_M016,8,0.003885452,0.008180249,0.004780617,0.006629334,0.5901060070671378,-0.0106547140603652,0.0018848199764812,0.0192616024174816,-576.6868,58.287983,162.1986,32.952236,-1.6920515,28.340202,17.993446,18.075998,36.88496,21.4389,3.9939525,16.104578,5.5947523,13.6128025,5.1983185,10.555661,-5.77359,8.143027,-0.42134714,8.552523,-1.0143157,9.569967,-2.4128795,5.7725234,1.3535182,5.643377,-61.026855,16.935114
Ses02M_script03_1_F020,8,0.004029456,0.006247022,0.004972283,0.0037786309,0.3401253918495298,-0.0067019559537584,0.0022277606084504,0.0289790708775181,-560.7888,38.477936,183.06047,23.476078,-22.277819,23.147621,22.250292,16.959929,30.368639,11.98402,-14.192474,10.970906,6.4269185,14.184815,-2.2029324,10.819041,-19.266075,9.807562,0.8345973,9.898541,-1.8234537,9.35501,-3.3460915,8.201101,8.004423,7.8726645,-56.347534,18.238855
Ses05M_script01_3_F014,8,0.0097019775,0.01894666,0.011997731,0.014635511,0.2933130699088146,-0.0075478187682165,0.0124306815396764,0.242328946627799,-449.96335,56.5803,145.64777,28.330755,-10.585903,31.287657,6.682955,17.794924,19.281195,18.51821,-12.125562,20.15797,-0.49681726,14.120941,5.833308,12.38176,-6.8994527,9.821523,-1.4473907,10.094253,0.64719725,9.465105,-2.9653034,10.533259,0.3776041,9.904858,-62.416176,15.874591
Ses01M_script02_2_M036,8,0.027283523,0.048518524,0.033396658,0.035192598,0.4232121922626026,-0.0065051731326093,0.1007374668252736,2.0297801354609377,-400.89658,65.4317,153.30122,38.38754,-3.9656277,31.477268,8.771369,19.89962,26.978838,19.418148,-0.4049632,13.134456,1.2308123,15.62802,3.3458881,9.049223,-4.465225,9.79749,-4.0104823,11.487885,-5.530435,10.489138,-1.3799021,8.175622,2.5232394,9.801592,-62.12952,16.76248
Ses03M_script03_1_M017,8,0.0013381207,0.0024913107,0.0016595663,0.0018535473,0.2513661202185792,-0.0079789688243181,0.0002332631755968,0.0015045111549698,-656.80273,47.885498,202.48715,27.761818,-25.677607,19.747847,21.914925,14.895218,28.638493,6.7146144,-16.054132,13.3969145,16.706053,7.584537,14.498442,6.1750646,-4.9735947,4.262967,7.4230037,8.06552,-3.8518834,7.1090302,-6.822048,7.559475,6.161051,6.280057,-53.784813,19.664991
Ses04M_script01_3_F019,8,0.002322299,0.004253521,0.002850236,0.0031479278,0.3679653679653679,-0.0163401000463636,0.000707526378637,0.0047203409141223,-613.64215,48.242504,176.81294,21.233513,-1.7271993,26.194359,16.596195,14.033983,23.994656,11.135745,-5.93352,12.030943,12.925955,10.587299,8.543167,7.2569337,-7.9983287,8.500672,5.6101356,7.665095,2.2734447,6.202734,-5.125761,5.8201222,3.4662666,5.905612,-59.110237,17.374197
Ses03M_script03_2_M013,8,0.0046839532,0.007943127,0.005897548,0.005313913,0.3362068965517241,-0.0045380193114397,0.0030037243506602,0.0398740257248683,-550.1401,65.14469,183.32442,38.021744,-16.468054,30.017576,15.487786,22.540474,27.78999,20.090384,-11.755945,23.882729,9.568848,17.604591,13.686531,12.565044,-5.1066484,11.070109,-1.0666265,10.960739,-4.4378047,8.308006,-6.248997,7.8841267,-0.2633205,9.51943,-57.223183,19.038355
Ses05M_impro03_M017,8,0.006146038,0.009780407,0.007834721,0.005841141,0.250632911392405,-0.0071210988608072,0.0052109778503636,0.0520980515186325,-508.89462,50.2915,206.38216,30.798922,-44.571877,28.545155,15.069853,18.78763,43.094147,18.305504,-15.250466,17.087719,1.9889168,13.065592,5.8734803,10.840386,-11.5595875,8.718814,4.7533975,11.975474,2.6569762,9.179827,-2.1397822,10.335175,6.358413,8.570852,-52.501175,20.849936
Ses03M_script01_1_F009,8,0.00076011976,0.0011487877,0.00094405113,0.0006523257,0.0,-0.0089066406872007,8.256429261670098e-05,0.0003365253579185,-689.4433,28.2666,217.25482,18.487757,-33.029274,11.412863,19.813011,7.089644,25.690416,5.458879,-17.696848,7.6266203,19.947252,4.374819,12.030399,3.8341937,-7.194329,4.4768057,10.967284,5.107704,-1.0924957,4.1385303,-3.82229,3.7424512,9.271646,4.15383,-51.291916,20.357723
Ses04M_script03_1_F020,8,0.006646667,0.013167859,0.008381284,0.010130461,0.5255813953488372,-0.0142947383210412,0.0057905929254815,0.0423577881821674,-524.62396,81.95715,148.24435,37.21535,-7.7271667,45.8339,1.4267124,18.465815,12.869613,16.45956,-9.787998,20.936972,7.8330245,11.968226,12.727276,14.361298,-6.0529776,15.310858,-4.965785,8.050047,0.2663968,9.665147,-0.27223694,6.535341,0.07172589,6.699431,-62.509544,17.227636
Ses01M_impro03_M002,8,0.004028719,0.007458453,0.0050450587,0.0054027317,0.009009009009009,-0.0084048560893279,0.0021904095799299,0.0071899038829051,-524.8403,37.969982,199.09607,25.914536,-22.086443,14.087277,10.785406,15.713356,25.508224,8.465536,-10.648367,5.3109026,12.23756,6.9777417,7.0958076,9.777943,-9.823898,5.2972345,8.092297,6.3230186,4.3780055,6.270406,0.37150007,4.8071027,10.881152,6.02918,-55.017727,18.864388
Ses03F_script03_1_F013,8,0.0016968589,0.0026110222,0.0021420303,0.0014903174,0.2652329749103942,-0.0089200784714194,0.0004011407695825,0.002568912967508,-632.5775,39.221684,207.29855,26.889765,-40.427273,24.128359,26.276045,21.551674,28.880932,13.045786,-21.89949,14.259493,17.854849,14.188524,8.372776,9.098421,-11.165324,8.446349,10.34893,9.109391,-3.1498055,6.8165574,-6.065871,6.949543,7.056728,6.1565824,-51.562946,20.470856
Ses01M_script03_2_F021,8,0.01667837,0.03682801,0.021146573,0.030120507,0.4513618677042801,-0.0011405342092984,0.0356574656012491,0.2618549849939223,-420.15698,61.24832,168.40448,40.308247,-18.75246,28.69881,10.931478,23.299006,23.005749,11.417666,-5.1213527,10.870678,10.575562,12.775901,-1.7945858,9.931595,-11.8312235,10.44815,7.6114316,9.241185,1.5097352,9.099633,-1.4879615,7.009371,5.453109,7.288122,-58.752335,17.549486
Ses02M_impro07_M012,8,0.012293545,0.018293306,0.015301332,0.009999906,0.2089093701996927,-0.0015002880218162,0.02120545379035,0.3408886319986851,-451.24915,61.655766,199.61159,34.937004,-35.61439,30.947884,19.4471,21.469542,36.14609,18.63115,-12.81578,20.009823,4.900842,12.745281,-2.0013163,12.755113,-14.664012,9.750535,-2.991366,11.856077,-13.179703,11.053221,-3.034801,9.346369,9.658253,12.617502,-53.50693,20.60647
Ses04F_script01_1_M044,8,0.0036604623,0.008571557,0.004452844,0.007202624,0.4607843137254901,-0.0143276920425705,0.0017132368552217,0.0143126681839495,-565.41956,49.7122,159.51158,24.59946,10.106967,26.496641,7.3745728,13.195894,30.478807,15.953034,6.6176434,12.36516,-3.7867017,10.379266,-0.10058683,7.9160113,-1.5371354,6.9506836,0.74669737,5.5341206,0.63853276,6.272499,-0.8895433,6.798753,2.0557382,6.787508,-62.702,16.060066
Ses03F_script01_2_F007,8,0.004691915,0.008325489,0.0059032687,0.005859559,0.384,-0.0084951716416981,0.0029960873917389,0.0279610721228554,-544.051,69.23709,165.50061,31.488253,-31.306425,40.3161,18.57873,25.822546,26.69107,14.1916685,-19.439829,18.556475,2.4488795,15.914108,2.191778,10.829939,-7.9606347,9.278982,6.6446366,9.1120615,-2.9698994,10.122949,-6.344785,7.5552883,2.592696,6.508993,-57.718494,18.158756
Ses04M_script03_1_F004,8,0.0072678393,0.013123082,0.009159657,0.009367809,0.4838709677419355,-0.0150819214468356,0.0071124207639226,0.0390836904510631,-514.44305,86.211845,171.65868,39.98424,-31.106705,41.667866,11.72202,18.476816,27.586197,14.575078,-9.151437,21.0597,12.020171,13.680679,1.2062366,10.916638,-20.95531,14.485288,-0.3542515,11.143674,4.017544,9.664013,-0.16635403,7.0176415,3.4712415,6.048422,-57.408382,19.26505
Ses04M_impro03_M003,8,0.009913123,0.01708746,0.012425519,0.011711993,0.3690036900369003,-0.0083184650065959,0.0133729375617727,0.1998990263981215,-496.81042,78.24981,184.27711,45.49922,-18.494738,38.876034,1.8455083,30.426739,29.441809,19.696152,-1.8373966,16.527689,0.7531058,18.330513,3.7182932,9.500222,-3.9954038,11.697701,-6.5077443,13.1608,-10.427278,11.202894,0.40222415,10.707445,5.926327,10.315771,-57.65791,19.980469
Ses04F_impro07_F034,8,0.009949845,0.021941291,0.012826836,0.017711585,0.5243055555555556,-0.0115035672934027,0.0125799201789819,0.1126376751762089,-465.68506,75.21976,147.43373,38.676147,-35.96433,41.20356,12.900943,19.56856,39.41619,18.97951,-8.327471,16.423336,-3.9127722,15.617873,0.924272,7.3895073,-9.020481,14.5550165,0.43576348,12.099116,-1.6390814,10.882953,-4.777368,9.548936,1.8000971,9.389496,-60.04454,17.235212
Ses01M_script02_1_M029,8,0.015829943,0.028899807,0.019890763,0.020961681,0.3911671924290221,-0.005835350293637,0.0333084679596456,1.1123694357973182,-408.95486,62.39647,163.32925,41.328773,-11.686795,30.484797,7.0566797,25.164967,22.616072,18.677902,-6.6256733,15.5621,3.9567456,18.233702,3.8329482,8.82325,-7.1562414,10.795611,-0.5637365,12.349989,-3.2743263,9.285505,-2.1156921,7.823336,4.6462855,9.69662,-60.283554,17.252724
Ses03M_impro04_F018,8,0.003518328,0.005696601,0.0043933787,0.0036194879,0.1748366013071895,-0.0078392567957052,0.0017361484560857,0.0237552517867394,-567.74884,54.3779,194.26118,27.261322,-48.00844,32.269714,23.062939,23.563475,39.445717,15.626113,-16.540709,12.384021,6.752625,18.947992,0.6667479,11.961786,-12.278503,10.615495,8.306098,10.795468,-2.6475368,9.18983,-6.9640102,8.706834,2.9743829,7.697743,-52.898323,20.1906
Ses04F_script03_1_F020,8,0.014361288,0.025162846,0.01818216,0.017324397,0.3983050847457627,-0.0098900509328814,0.0278534657935806,0.1432926892418,-437.21716,71.379326,179.0329,34.742363,-37.32163,42.957268,1.128713,25.541294,12.621528,20.52425,-27.254713,20.543945,2.9686496,16.96321,7.261955,17.433714,-10.39363,18.285784,2.0312405,11.822684,-2.5257185,9.596745,-6.144639,9.622669,4.974433,11.496998,-56.296017,19.49273
Ses02M_script02_2_F003,8,0.0069593894,0.010927422,0.008615053,0.0067223352,0.3219696969696969,-0.0070846122071088,0.0067016082914267,0.1408225875152109,-508.2233,46.788055,179.60483,32.100273,-29.470638,26.246037,13.996181,24.537428,27.490486,17.169405,-15.641102,14.359837,2.3873374,16.64835,-1.6434823,11.351397,-12.965423,9.446667,4.399179,10.100795,-2.6408055,9.867788,-6.504173,7.445872,2.1377432,8.0229645,-56.529636,18.377068
