,Unnamed: 0,wav_file,time_gap,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
2378,3145,Ses02M_script03_2_F005,1.6101000000000028,2,0.00625977,0.010370185,0.007719086,0.006732701,0.2086330935251798,-0.0038233906707318,0.005452755009953,0.0192476042105459,-512.2715,62.306885,179.57343,23.318882,-14.994879,33.063118,10.988052,26.318087,27.731161,22.95986,-10.131204,12.835725,-0.9444095,14.043239,-0.22826204,12.003817,-10.516535,8.600996,0.9994885,9.899704,-0.2658114,9.205158,-5.6677732,5.606844,-4.68757,7.1894846
2379,3146,Ses02M_script03_2_F006,2.984999999999999,2,0.0070069944,0.011297448,0.008717727,0.0070937937,0.2558139534883721,-0.0093637572717852,0.0068544803435156,0.0355441596802189,-496.1482,54.2067,170.28658,26.184381,-21.679834,29.829718,11.244337,18.824314,27.563032,17.758986,-15.013653,15.034287,-5.988162,15.806603,-2.7108643,12.840232,-11.214753,11.878693,-1.9281268,12.180865,-5.9600697,10.466638,-8.004178,9.8384,-1.3604275,11.057725
2380,3147,Ses02M_script03_2_F007,4.956799999999994,2,0.0075520994,0.011225507,0.0092975935,0.006267755,0.2107728337236534,-0.0077724316724925,0.0080481850496645,0.0629281985619621,-509.36713,43.061695,164.11826,26.51302,-11.86587,25.93745,12.789727,25.332907,31.114107,17.022522,-6.2126555,13.632257,-5.5613256,13.873978,-4.970998,9.77609,-9.414457,9.463448,-1.6724768,9.638869,-6.9456553,10.338606,-7.375511,10.618678,-0.07079465,8.884082
2381,3148,Ses02M_script03_2_F008,2.9125999999999976,1,0.002538114,0.0042784773,0.003114449,0.0029318493,0.3824701195219123,-0.0077920858529978,0.0008495877004429,0.0052387686563737,-575.97906,33.4296,178.59595,22.69257,-24.903353,21.747437,21.427156,16.036612,29.208649,10.528166,-12.930618,9.249954,11.427126,9.350299,4.0788593,8.700379,-10.54002,7.726786,8.943661,7.4163656,-1.0282811,6.770972,-6.3058276,6.6299973,6.741922,6.087131
2382,3149,Ses02M_script03_2_F009,1.899499999999996,2,0.0016236834,0.003036698,0.0020506445,0.0022345,0.0365853658536585,-0.0076144187914906,0.0003395410804044,0.001673510297466,-623.81354,34.103287,192.64134,20.23655,-17.928337,15.907767,20.63087,9.240282,28.142897,7.486494,-11.947823,5.2916336,9.531618,10.649545,2.2587848,10.61183,-7.634929,6.4199805,11.914575,8.024337,-0.9035437,6.273139,-5.1108494,7.0914025,9.568436,6.6425714
2383,3151,Ses02M_script03_2_F011,4.359799999999993,2,0.0037408127,0.0062965495,0.0046556043,0.004233836,0.4308510638297872,-0.0069190436988719,0.0018749340098206,0.0170009831810723,-578.04626,43.226685,193.02228,29.53795,-15.451147,19.879164,16.930292,19.60567,23.244429,12.494365,-13.412188,9.789525,9.148693,11.723397,0.34826434,11.980809,-14.102905,7.7823625,3.9402041,10.325561,-2.7196748,7.9799724,-4.9774194,7.0989413,5.956395,5.353922
2384,3152,Ses02M_script03_2_F012,2.785899999999998,2,0.004362323,0.007135988,0.0054015736,0.004351147,0.2958333333333333,-0.0042947322071995,0.0026067638307801,0.0172957234918741,-551.0416,38.60479,171.96162,26.885918,4.504478,21.243841,15.652379,15.878162,23.186901,16.825075,-9.98574,17.445145,2.9575293,13.583047,7.774608,10.566425,-6.4146085,7.915115,-1.4051327,8.091108,-0.64223796,9.574155,-2.3614812,9.174847,1.3635273,6.9250393
2385,3154,Ses02M_script03_2_F014,1.2843999999999909,0,0.0049050516,0.009194046,0.0061353645,0.0067261904,0.4864864864864865,-0.0132886452774982,0.0031915257331817,0.0121402928573856,-544.45526,72.56727,198.5963,39.52283,-34.913567,32.837936,13.521029,17.292671,26.280287,18.915178,-17.987617,14.378608,9.691703,12.529484,6.326858,6.588196,-10.793659,6.465487,5.519216,9.921922,-0.018288083,7.68353,-1.6105102,8.958549,6.357934,9.752103
2386,3155,Ses02M_script03_2_F015,4.920599999999993,2,0.004059316,0.007587158,0.0050615943,0.0056501776,0.490566037735849,-0.0084071834862697,0.0021455752443823,0.0209943530502279,-562.0138,43.912586,159.74092,29.050102,4.0990314,18.804611,15.827796,15.754865,25.04775,14.069549,-5.287181,11.510463,2.2838268,10.496646,1.9387416,9.319171,-7.694534,7.769943,1.9318764,7.796397,-1.1452233,6.874814,-4.896484,9.143514,4.4947896,4.932754
2387,3158,Ses02M_script03_2_F018,1.8633999999999984,1,0.0082465345,0.012776904,0.01031692,0.007488706,0.2298136645962732,-0.0087816079030744,0.0096243550307404,0.0335967021297344,-504.69943,61.980244,191.10544,27.751595,-25.618078,34.66286,18.937864,26.291538,29.394968,17.885845,-13.52674,16.73918,4.3959823,18.04056,-3.5205142,13.272104,-13.909043,10.356527,0.3864799,13.128239,-12.779043,9.091488,-11.439921,11.290088,4.091678,7.121534
2388,3159,Ses02M_script03_2_F019,1.718599999999995,0,0.007857051,0.015272301,0.009854426,0.011602082,0.4765100671140939,-0.0096558060249662,0.0080946048510087,0.0342977384679657,-470.32346,69.29254,149.27249,34.85396,-35.4981,37.409702,20.686617,21.340551,27.98912,19.377129,-20.263588,22.334778,1.2267057,14.87972,1.3031002,10.494747,-9.45555,8.756287,3.815895,9.854195,-4.8721724,12.369888,-4.626847,9.551139,6.2716923,8.502077
2389,3163,Ses02M_script03_2_F023,6.838199999999986,0,0.009588044,0.018704202,0.012133362,0.014227841,0.4584040747028862,-0.0070366795625886,0.0121461137856859,0.1735153921518782,-472.724,71.912346,157.5172,39.19502,-18.181843,40.148006,1.5403224,22.115427,16.0218,17.959253,-16.137041,20.46809,-1.1658486,16.3521,4.561585,10.539644,-8.348366,10.224046,-1.5504555,9.638487,-2.3995123,9.280532,-4.2924,7.8720255,3.724795,7.7148395
2390,3164,Ses02M_script03_2_F024,3.5638000000000147,2,0.0017553145,0.0027365915,0.002169975,0.001667687,0.1140065146579804,-0.0088555452748551,0.0004225504181273,0.0030714012510051,-632.5,27.249361,206.18674,18.616688,-23.658506,16.16394,25.62331,11.028765,31.776257,9.723316,-15.582378,7.2079887,12.640438,10.64,4.7462025,10.463232,-11.277927,6.0509744,11.663988,7.1872406,1.4937203,5.8385053,-4.3705626,6.537046,10.30952,4.7160907
2391,3168,Ses02M_script03_2_F028,2.15270000000001,0,0.012759366,0.018993728,0.016263112,0.009726334,0.1666666666666666,-0.003145868959109,0.0231651306088047,0.1046613466999569,-437.36533,53.32703,197.13701,28.150421,-43.23795,30.673986,8.067003,24.871979,25.002924,21.315273,-20.367035,20.113869,4.8252873,16.935896,3.6143196,12.62771,-10.809925,9.295484,-2.1183565,11.234051,-14.845441,10.012876,-8.405095,9.91765,5.779921,8.953449
2392,3174,Ses02M_script03_2_F034,5.191900000000004,1,0.0064977496,0.011563717,0.008000499,0.008335155,0.4040178571428571,-0.0076383876148611,0.0056782182260392,0.055164490454679,-523.641,58.439476,158.69832,33.699596,-8.907712,31.798666,10.94959,22.565855,25.974363,15.841101,-8.145038,15.697926,-2.825937,12.504771,-1.7657092,12.401448,-10.90341,10.0114765,-2.1938226,7.3984666,-2.0173898,10.842171,-2.80501,7.377999,3.718485,8.06027
2393,3175,Ses02M_script03_2_F035,4.178899999999999,0,0.02094373,0.033209022,0.026364075,0.01989462,0.2222222222222222,-0.0141504879138665,0.0608138129205003,0.5635035185369139,-386.48602,53.13729,175.09859,32.521008,-44.110966,32.975323,-4.1387186,28.228855,13.845442,18.519487,-21.694668,22.020685,1.5470861,11.972864,-2.5491605,13.538036,-18.33805,11.058595,-2.746249,11.498248,-4.6950197,11.282038,-5.5774508,8.999802,-0.41392595,8.466576
2394,3176,Ses02M_script03_2_F036,2.0845999999999947,0,0.037470404,0.062460348,0.047553975,0.04033469,0.3111111111111111,-0.0135213740577455,0.1923368786892984,0.718139792143831,-325.946,71.291565,172.02995,40.41,-82.518845,31.576742,17.950796,32.2146,14.761231,18.64859,-43.986202,17.082531,10.545185,16.14635,-0.7508409,15.089102,-19.472843,14.921919,5.9109116,10.696777,-13.42814,14.327776,-6.7378235,11.795403,11.08487,8.734838
2395,3177,Ses02M_script03_2_F037,5.879500000000007,0,0.019822998,0.036447123,0.024774622,0.026695073,0.3530571992110454,-0.0075623811426339,0.0524858900029424,0.7777024722530466,-386.76862,59.65208,134.6535,31.792665,-34.166203,33.322144,22.023808,23.947887,33.507023,18.491478,-21.022772,20.392546,-8.075626,15.516787,-2.3494692,13.38611,-13.057386,11.278422,-3.219057,11.797065,-11.679017,8.859637,-13.692984,8.510743,2.708516,8.38616
2396,3178,Ses02M_script03_2_F038,6.512599999999992,0,0.026572682,0.046439536,0.033382185,0.03225649,0.2531194295900178,-0.0092808977569802,0.0952093327053358,1.2982012951617867,-368.96585,57.715637,143.42735,26.328264,-46.164635,41.8642,8.45354,27.283081,21.760765,29.590048,-27.914928,22.369545,-8.458592,17.913424,-2.3037062,11.753224,-11.725447,10.401075,-0.6187111,12.808138,-10.091795,11.475285,-10.946015,11.858979,2.84237,11.667221
2397,3179,Ses02M_script03_2_F039,4.233199999999982,0,0.022169229,0.035622317,0.027880864,0.022126172,0.2191780821917808,-0.0071109930104285,0.0677246906850042,0.4737454096681091,-379.6011,50.765224,167.30101,29.249304,-55.69505,33.197163,12.130929,25.394512,28.364983,20.689587,-28.76349,20.309166,-3.93498,14.646743,-0.7577399,12.341856,-15.746305,10.149288,0.15491459,11.016203,-8.04137,11.852171,-9.902333,11.596338,4.3054,7.802955
2398,3180,Ses02M_script03_2_F040,2.098500000000002,0,0.018030353,0.026943436,0.022609565,0.014530468,0.1933701657458563,-0.0004840982796849,0.0462844012827645,0.2021283641342869,-401.36905,54.1797,201.40729,30.307343,-58.181736,32.253086,13.336059,19.517788,20.050009,24.472322,-24.530962,20.945066,11.110844,16.731674,-3.9265156,11.684321,-10.436195,7.924878,9.458512,13.528098,-14.942096,9.496941,-5.69523,9.279601,8.615892,8.039695
2399,3181,Ses02M_script03_2_F041,11.432500000000005,0,0.042628888,0.063357756,0.053751588,0.03351804,0.149238578680203,-0.0020226750621077,0.2535062044472089,5.357834375753961,-304.8158,50.24684,171.72865,28.987535,-70.23458,31.318438,2.481554,23.475859,20.622986,20.114792,-34.212536,17.691204,-3.194783,13.478657,-2.5238507,13.656333,-17.663984,11.278321,1.7540594,11.431016,-8.436423,13.857765,-10.60342,9.654406,4.0898204,9.129168
2400,3182,Ses02M_script03_2_F042,3.887500000000017,0,0.08830524,0.1386373,0.110679105,0.08343149,0.2477611940298507,-0.060375990869943,1.095558762728902,7.187128422005615,-243.18839,101.28626,155.79465,50.66204,-78.98615,42.171364,1.4064592,17.01922,17.555597,16.359493,-37.604786,22.817429,-3.6535852,16.218082,-1.2012833,12.279859,-14.426895,11.281564,2.8315141,12.405852,-6.336547,12.983738,-3.6163957,9.424226,6.3690233,9.863518
2401,3183,Ses02M_script03_2_M000,3.8895,2,0.008091028,0.013569219,0.010123057,0.009002313,0.3154761904761904,-0.003165013367834,0.0091301093974947,0.0799202075146218,-500.22638,61.192234,196.84468,38.31767,-21.515202,26.855286,14.764929,17.005754,29.466843,16.901478,-9.675581,16.577253,9.109663,16.770071,4.5623393,11.646838,-11.937997,10.700824,-3.9040084,10.717126,-11.09241,12.321463,-6.272466,10.543314,6.319701,9.492227
2402,3184,Ses02M_script03_2_M001,3.654299999999999,0,0.010339637,0.018252172,0.013158655,0.0126375565,0.3619047619047619,-0.0036520143567031,0.0142998259305493,0.1252526812919937,-464.81378,55.508373,172.58537,34.812172,-23.791899,31.5462,16.545961,23.714333,26.43476,16.3012,-10.2478485,16.425276,6.7184587,15.663856,-2.1584551,12.284391,-10.176482,9.571673,4.143411,10.315234,-8.73032,10.879457,-8.860605,8.222093,-0.18839538,9.710777
2403,3186,Ses02M_script03_2_M003,4.124700000000001,0,0.008101089,0.012001257,0.010158354,0.006355845,0.247191011235955,-0.0034601364404807,0.0092969460159113,0.0716919239340756,-507.002,46.5574,202.35283,29.82283,-14.748791,31.115326,17.285515,18.67429,33.36726,24.225533,-6.402171,15.752255,4.756319,13.546279,0.7918859,10.972793,-6.765109,8.366973,1.6807787,11.337092,-12.467588,11.353285,-10.5152025,8.165343,0.7884621,8.820482
2404,3188,Ses02M_script03_2_M005,2.6592999999999947,0,0.008413816,0.016448667,0.010533143,0.0125894435,0.3347826086956522,-0.006524085165438,0.0095017093742968,0.0582173977755499,-488.53955,71.440414,148.2512,31.489294,-18.371935,39.41172,25.949184,27.285866,35.108932,21.173653,-5.046255,16.95219,7.2412534,13.155627,-1.3647316,9.116557,-13.050083,11.923945,2.7356527,10.53689,-2.5808673,10.338276,-6.2005105,8.087048,-1.1828427,8.453394
2405,3190,Ses02M_script03_2_M007,2.080399999999998,0,0.011982896,0.024904128,0.015204456,0.019649157,0.4944444444444444,-0.0054554702728637,0.0186662589801823,0.0963646808118195,-490.9446,75.90127,157.12932,31.868597,-16.108582,38.549294,17.162804,22.394054,21.299784,24.65862,-17.777607,20.49435,0.8145126,13.7465105,5.0097733,12.216705,-4.3546195,12.860739,-2.845998,9.652946,-14.146902,13.169099,-6.698305,9.360716,7.1671476,7.5113187
2406,3193,Ses02M_script03_2_M010,2.369899999999994,2,0.0023921686,0.0044509415,0.0030523026,0.003226918,0.5804878048780487,-0.0062678800532012,0.0007367722162063,0.0046658592162482,-606.26385,55.803127,201.00473,32.7018,-12.88343,19.011385,20.999796,8.854799,26.499586,11.93116,-16.702208,13.386404,9.572286,8.368236,10.638758,7.282517,-6.417522,7.575119,3.8126132,9.386993,-3.5266771,10.37737,-3.000913,6.354197,10.094794,7.4004827
2407,3194,Ses02M_script03_2_M011,4.2151,2,0.0042826463,0.008615179,0.0054249396,0.006678571,0.4697802197802198,-0.0054294014262268,0.002402062824468,0.0243627947657693,-550.10156,61.47971,165.13666,35.891888,4.3557596,27.874462,22.337576,19.484257,27.025734,18.000685,-6.8876605,19.091473,7.6533866,16.75281,7.8336344,7.8161387,-8.603651,12.08124,-2.460849,10.853901,-2.2636044,7.5225816,-2.1510108,7.2797008,3.367519,7.473558
2408,3195,Ses02M_script03_2_M012,6.6573999999999955,2,0.007908194,0.012971172,0.009938352,0.008325466,0.2752613240418118,-0.0039815199670556,0.0087343474710885,0.1155553741529234,-492.76126,57.770702,174.93369,37.55766,0.78332096,27.4346,21.5279,20.055283,26.760809,22.71952,-15.145899,26.169792,-0.46217713,15.255546,9.678821,11.9844885,-3.3455226,10.593221,-3.774358,10.825095,-5.502223,10.885731,-1.6857771,9.728285,1.7113782,10.052973
2409,3198,Ses02M_script03_2_M015,1.7005000000000052,1,0.0017781557,0.0036326433,0.002209108,0.0028754766,0.1292517006802721,-0.0066163538576802,0.0003968862452582,0.0019761688296665,-609.8107,39.727055,185.49902,24.243937,-20.547556,17.136955,21.776377,7.556802,30.682764,8.86356,-12.408795,9.350842,14.592462,6.0060945,12.922081,7.2212887,-7.759847,4.6122475,5.944878,6.258021,0.91453856,5.1305614,-1.7589865,4.766543,10.447257,5.934341
2410,3199,Ses02M_script03_2_M016,2.9307000000000016,2,0.006853828,0.013065216,0.008685298,0.00974086,0.5454545454545454,-0.0054728152463212,0.0062481236140625,0.0413904833367012,-520.91376,77.14994,173.9368,39.85831,-29.285954,32.836548,19.989925,13.688151,28.134823,15.191011,-9.843959,17.8038,13.316209,10.495536,1.1797664,8.33005,-9.844083,7.1378245,6.812387,7.637269,-8.482039,13.04995,-6.298677,7.0280633,8.183556,8.506629
2411,3201,Ses02M_script03_2_M018,3.292500000000004,2,0.00643231,0.010894397,0.008131084,0.0072194836,0.380281690140845,-0.0069143047767283,0.0056331385903362,0.0443467784531673,-527.1589,65.71989,187.23486,38.32578,-13.73043,31.348448,8.932717,18.877996,21.640686,15.193063,-6.632997,12.942474,11.478456,13.357684,3.7404845,10.601126,-11.857692,8.755126,-3.4282458,10.218024,-9.253597,11.47655,-2.9413333,8.689127,8.096797,8.814699
2412,3204,Ses02M_script03_2_M021,3.003,1,0.009856067,0.017122708,0.012819653,0.011333519,0.2741312741312741,-0.0037082218113937,0.0133030177073962,0.0739619337111049,-456.3761,72.817314,170.20361,45.245052,-40.938446,42.466595,21.900635,33.89988,22.262064,11.721776,-21.570919,19.156813,13.136684,20.08042,1.1393387,9.844832,-15.597488,10.803727,2.8998108,13.710143,-6.356997,11.419159,0.117410906,9.159988,8.58177,9.320743
2413,3205,Ses02M_script03_2_M022,4.178900000000013,1,0.011426463,0.017761782,0.014729757,0.009922993,0.1944444444444444,-0.0030442545266851,0.0181280340644193,0.1279738713096291,-456.63342,63.671837,199.81291,37.25969,-45.29284,35.680084,27.285591,23.27825,31.160503,18.760445,-20.827406,17.728182,11.467259,18.474783,-3.9019198,11.763699,-16.883738,10.878363,4.359918,10.496346,-13.245792,10.832271,-5.239074,8.982825,10.485029,9.723492
2414,3206,Ses02M_script03_2_M023,1.7728999999999928,1,0.013690409,0.022955906,0.017588232,0.014712046,0.2679738562091503,-0.0040019417610892,0.0254541392670655,0.0801217573753035,-428.01907,66.555466,186.39838,37.909443,-57.97673,37.152485,15.693978,32.5897,31.952576,17.208742,-22.667643,12.941133,3.912642,23.229412,-1.457031,14.668613,-14.030463,8.209078,3.1531332,10.97579,-11.407596,12.247622,-7.5562663,10.454877,7.954488,7.8644495
2415,3207,Ses02M_script03_2_M024,4.215100000000007,2,0.0036016558,0.0061483127,0.00457151,0.0040992526,0.445054945054945,-0.0053917078730592,0.0017525995097477,0.0178523983349024,-574.71796,55.3621,196.97408,36.68622,-20.031853,24.599375,23.912487,20.672993,33.636906,15.174047,-9.25587,13.729023,15.10185,11.286544,8.996895,8.205218,-8.576463,7.217407,4.5473547,9.157301,-5.5401807,10.834332,-5.042906,7.8328743,8.522175,7.5083976
2416,3209,Ses02M_script03_2_M026,3.0392000000000223,0,0.009139225,0.017696384,0.011576152,0.013374603,0.5114503816793893,-0.0061524438024207,0.0110633348603872,0.0786972730491396,-482.59122,73.02939,180.64626,46.901306,-26.497643,38.495384,10.928257,21.543322,26.243748,18.19054,-14.089527,18.786337,4.159878,14.409063,5.454923,14.366632,-6.0645695,10.979592,3.090926,11.1682,-3.4767253,11.521081,0.59933496,12.341744,9.580248,8.697418
2417,3210,Ses02M_script03_2_M027,3.8171000000000106,0,0.01090938,0.017718773,0.013803931,0.011099307,0.2613981762917933,-0.0046036561798246,0.0165955021354531,0.1128398177872172,-463.37088,68.66048,175.75346,40.382877,-13.479447,39.998146,15.869127,22.629576,26.270351,20.588163,-9.183996,16.392748,4.8921976,16.816383,2.3091593,11.276211,-7.2851005,13.705665,-1.7053894,11.572626,-10.40229,11.927266,-3.0263417,9.807586,5.9276476,8.552471
2418,3214,Ses02M_script03_2_M031,4.7035999999999945,0,0.012722522,0.019706769,0.016113145,0.011291096,0.1896551724137931,-0.004739427822642,0.0227234305521845,0.1981206846568505,-435.51132,50.014553,177.59044,28.679148,-30.570753,32.582928,17.805635,21.612595,29.65242,21.80825,-12.24592,19.076593,6.4969153,18.643085,-1.7031877,13.223351,-12.895675,13.251831,-0.040438496,11.732348,-13.954821,12.081471,-10.531244,9.915247,4.115888,7.936945
2419,3215,Ses02M_script03_2_M032,2.6411999999999978,2,0.0059632305,0.012396146,0.0075994343,0.009776224,0.6447368421052632,-0.0112044390334631,0.0045467740664861,0.0357661716310514,-542.749,72.48547,187.08372,46.645924,-21.945192,27.3391,13.885923,13.792731,23.82404,10.558858,-15.340754,13.961451,8.293251,8.592962,6.8900747,7.87519,-7.0236335,7.820697,4.547758,7.3866134,-4.6155224,11.268362,-2.935096,6.231404,10.539714,7.6976013
2420,3216,Ses02M_script03_2_M033,2.134699999999981,2,0.0051028146,0.009954365,0.0064860876,0.0075462004,0.5434782608695652,-0.0083781387729686,0.0033996408667447,0.0190387890214137,-538.1118,69.53897,187.69489,43.233517,-23.007696,25.151655,18.265528,12.463079,34.30569,13.340852,-9.341798,15.60531,7.851913,8.289371,6.4513144,8.2806425,-9.134918,10.09822,0.07817252,10.033139,-5.8293815,9.915567,-1.2858819,5.180032,11.548761,6.614722
2421,3220,Ses02M_script03_2_M037,2.6774000000000058,1,0.006103323,0.012132007,0.007756651,0.009309617,0.4805194805194805,-0.0072296743383049,0.0049280983263575,0.0343357156663769,-523.4314,75.80059,161.1597,35.320305,-11.938808,32.94555,25.529703,19.090313,30.546648,17.210707,-8.8449335,18.703316,7.4098573,13.618688,2.0473719,10.987344,-10.065433,10.569662,0.86585593,9.322573,-7.392465,12.138707,-5.7852273,7.498246,4.9099627,7.8497357
2422,3222,Ses02M_script03_2_M039,1.7547999999999888,0,0.030221866,0.054071184,0.038115032,0.038131002,0.3289473684210526,-0.0136185399242094,0.1214013424198831,0.4856586737039563,-367.40063,66.72905,170.39348,39.77529,-51.19445,36.188744,5.9462643,22.559956,5.8452635,19.488424,-38.918247,26.187933,4.0987735,14.901277,3.864773,18.165413,-14.252167,16.22921,1.9398546,11.105614,-6.298226,7.8350816,-5.721245,8.535465,1.693575,8.922573
