Unnamed: 0,wav_file,time_gap,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
5263,Ses03M_impro08a_F015,4.969099999999997,0,0.004434589,0.007980217,0.005630083,0.0056399866,0.2540792540792541,-0.0063923657762643,0.0026535626120045,0.0317870798379217,-526.74133,50.54999,180.9729,30.308367,-36.93404,29.820168,3.8777611,26.988716,31.746637,19.057693,-9.350452,17.168997,1.8984685,16.17795,1.5149211,13.919705,-11.486756,10.756364,3.1447167,11.220992,1.2869773,10.7099905,-5.9566126,8.619674,-0.7168955,8.604849
5268,Ses03M_impro08a_F020,4.377499999999998,0,0.005826196,0.009826627,0.007202221,0.0066656475,0.2301587301587301,-0.0052158775361021,0.004660054724548,0.0400841741032516,-513.54407,42.75773,168.6286,29.568958,-18.507067,28.327133,14.729453,25.313066,28.608181,19.629843,-9.687195,17.377611,5.429773,17.365297,4.1866584,10.256952,-11.911562,7.878784,-2.5007243,13.789605,-4.708891,10.121114,-6.8799934,9.024522,0.274087,9.388774
5269,Ses03M_impro08a_F021,7.74939999999998,0,0.0071689417,0.013165093,0.009047536,0.009556743,0.3008982035928144,-0.0060602451412705,0.0068933157166414,0.1052091146733167,-498.8678,62.451904,173.43077,32.75336,-31.3329,33.38645,-3.2517586,22.627226,20.836758,18.782436,-17.922968,19.072367,-2.7281322,14.170185,8.646687,13.745503,-5.7939615,10.923263,-0.6342285,9.97621,0.8871215,8.873539,-3.2733784,8.5067425,-1.0891612,7.919614
5270,Ses03M_impro08a_F022,2.1493999999999858,0,0.0037620699,0.0057508224,0.00474638,0.0032168562,0.1290322580645161,-0.0058933933360094,0.0020849750128995,0.0095011532427194,-557.3053,56.571236,220.72446,32.255676,-35.62983,27.43782,14.393878,22.055151,33.875435,14.056817,-12.995481,15.730591,9.575334,16.054556,3.743676,10.134208,-13.05295,8.936044,2.3245304,11.685189,-6.416568,8.431289,-7.3228793,8.179333,5.806818,7.534543
5454,Ses03M_impro04_M004,1.740000000000002,0,0.005693485,0.010367292,0.0072718766,0.0073800986,0.3466666666666667,-0.006053997822164,0.0042902715442253,0.0155749065238084,-531.1401,74.59804,198.69583,39.44211,-23.430704,32.087112,5.576964,19.875044,16.895561,13.105239,-16.41246,20.463146,9.720547,14.607873,7.887198,10.307474,-8.596217,11.604539,-1.3840772,14.6896715,-8.055056,10.202537,-4.763794,6.545519,3.100337,6.6735373
5458,Ses03M_impro04_M008,2.9399999999999977,0,0.0057621375,0.0104137845,0.007186826,0.007511878,0.3858267716535433,-0.0089152199507225,0.0044912889471966,0.0306235855571197,-527.3343,61.516983,172.01143,36.312073,-14.753791,27.462801,9.261635,21.706715,17.30515,13.7022,-14.75886,20.038536,5.3100095,15.685952,7.2249174,7.775261,-5.0449815,8.217799,-1.5965354,11.042977,-7.100044,11.51994,-1.4727379,6.9544253,3.3063462,8.473325
5513,Ses03M_impro01_F022,4.719099999999983,0,0.020996682,0.03219006,0.026569169,0.018019998,0.1597051597051597,-0.0050284811550227,0.061652592524296,0.4874933881138722,-371.6809,48.86611,175.94138,29.993607,-58.435062,30.549486,-2.393684,24.467606,25.227718,20.337067,-21.551003,14.456274,-4.8850117,18.301193,-2.366496,11.05913,-12.231371,12.460667,-2.1389918,13.275472,-9.6579,11.863557,-4.2777023,8.765009,5.0664606,12.1599045
5516,Ses03M_impro01_F025,6.7050000000000125,0,0.029171992,0.05540848,0.03656275,0.041590493,0.3442906574394463,-0.0142836343002272,0.1108620644065347,1.9755857001826984,-348.55453,67.33943,130.77933,33.60754,-46.09321,39.559917,-5.900267,24.206905,14.101013,19.134262,-23.931026,17.239754,-8.557069,15.640823,-1.2995297,13.117024,-13.131797,12.113599,-6.999225,12.401082,-7.0824437,12.844972,-5.1578913,11.155894,-1.1100191,9.618014
5521,Ses03M_impro01_M004,3.3176999999999985,0,0.013214769,0.021525605,0.016458692,0.013844519,0.2902097902097902,-0.0053463327276404,0.0237095284360886,0.143608279297901,-449.48575,53.102997,165.88155,33.10165,-33.45691,27.879284,2.140068,25.300549,10.607276,18.2685,-23.851423,17.560154,4.5584393,16.234571,6.2381034,10.198101,-12.469109,12.102383,-8.790628,12.356112,-8.224744,14.806993,2.8215532,12.174547,4.717772,12.06223
5528,Ses03M_impro01_M011,3.7609000000000066,0,0.01375009,0.024999673,0.01760205,0.017747222,0.3333333333333333,-0.0045978849811945,0.0254811436028613,0.2321901878980371,-440.06317,80.60335,177.89008,41.627445,-41.3923,41.650463,-12.265145,25.661247,17.240509,21.221647,-17.40098,21.431797,-2.440481,14.929381,5.4344497,13.230773,-10.459456,13.66586,-8.827725,10.331732,-6.182119,10.462323,-0.3423816,9.229902,2.9355192,8.271541
5529,Ses03M_impro01_M012,5.59129999999999,0,0.0067552663,0.01186146,0.008565981,0.008194822,0.2987551867219917,-0.0058072314459423,0.0062591898045708,0.0861914795603066,-489.86957,60.002262,170.63734,35.201107,-27.311216,34.886887,5.180341,30.861221,25.116068,20.62879,-15.20689,21.384977,-0.79811585,17.814514,6.5741515,12.637968,-8.67028,10.958233,-5.3862476,11.598891,-4.6226425,9.906087,-1.4119866,10.462026,4.951785,9.539871
5531,Ses03M_impro01_M014,2.1735999999999933,0,0.010732205,0.019428829,0.013508222,0.013896881,0.3617021276595745,-0.0030467037959169,0.0152624502572541,0.0708800853720166,-458.0293,74.83962,164.09825,38.36902,-25.9387,35.337708,3.2391543,19.266832,24.690084,20.495415,-11.868361,13.574867,-4.7531266,12.299586,-0.568448,12.056199,-8.597652,9.971849,-3.4585931,9.537473,-3.1896496,14.1331215,1.2417213,12.852368,1.7299267,8.114266
5532,Ses03M_impro01_M015,4.516799999999989,0,0.018583253,0.028110113,0.023514904,0.015333659,0.1666666666666666,-0.0025891438326652,0.0477647942159567,0.3298514349579372,-392.71695,51.10101,182.53625,25.419132,-48.23884,32.090645,-4.0930753,15.066058,18.652367,17.513964,-25.293715,18.121164,-5.1018186,12.481179,0.7021633,12.264646,-13.580554,9.099633,-7.6721745,10.105522,-9.716,11.317921,-0.14473751,10.31268,6.3062177,10.557022
5534,Ses03M_impro01_M017,2.802800000000005,0,0.0092259385,0.017184446,0.011899223,0.012358074,0.3223140495867768,-0.003131610355922,0.0114847387920219,0.0734422381631207,-470.92087,79.329636,176.477,41.73979,-31.459705,38.46481,13.900879,24.33802,22.624964,23.26912,-21.25187,21.459406,2.3225486,18.399614,4.6362214,14.602612,-7.8363447,16.64359,-2.991465,13.0926,-10.458214,12.90187,-0.09519391,9.987246,6.1461415,11.00106
5536,Ses03M_impro01_M019,3.2746999999999957,0,0.010707848,0.017875213,0.013573312,0.011581152,0.2968197879858657,-0.0023540301299362,0.0156842465111707,0.0990163097926177,-452.35498,71.36993,187.85164,37.789616,-44.597656,35.375072,14.944122,21.448074,22.214926,20.408115,-24.573477,21.72701,8.970312,15.796675,1.4657518,13.044454,-20.168684,12.60245,-4.851163,14.121972,-8.013277,9.218841,-1.1207926,12.273865,4.6348467,11.321041
5540,Ses03M_impro01_M023,8.208299999999994,0,0.017323505,0.029124767,0.022056777,0.018972617,0.2415254237288135,-0.0043365985220589,0.0411112295350988,0.5901725297509389,-402.11884,74.74015,164.39537,38.785378,-43.849697,43.99486,-1.0950397,24.713734,24.949226,20.668543,-15.523867,17.792221,-3.817515,17.889868,-0.42007843,12.264809,-9.889667,12.857705,-3.6858213,12.611709,-9.693709,11.6232,-4.988077,9.741929,3.8193443,10.719806
5545,Ses03M_impro01_M028,2.917200000000008,0,0.035236426,0.06943633,0.043651827,0.053867403,0.4444444444444444,-0.0126408549476764,0.1608957447109884,1.0872683559433425,-343.14886,77.28851,133.34825,35.52511,-43.534195,46.56681,-2.3572857,24.413183,10.91047,21.867407,-28.718668,18.476654,-7.8708115,17.74512,0.18397014,16.40317,-12.168153,12.136157,-6.1573124,11.05287,-7.507564,11.242128,-4.873356,11.595772,-2.1244566,7.8679175
5546,Ses03M_impro01_M029,2.4031999999999982,0,0.028800316,0.061239682,0.03578394,0.0496861,0.4782608695652174,-0.0329572540067601,0.1069676874433765,0.692611880423966,-418.96796,116.453125,129.81207,50.44109,-32.4836,63.742836,3.9286504,19.337944,12.792902,19.339163,-19.106674,27.384684,2.4248164,13.154568,4.7762804,9.218242,-8.086659,16.06256,-4.619228,11.078815,-10.010817,13.286201,-4.4567833,10.409118,3.7795334,13.65837
5577,Ses03F_impro08_M000,4.85,0,0.012648137,0.021785136,0.01596942,0.01480717,0.3301435406698564,-0.0040309064388566,0.0220697350480804,0.1893990734230604,-452.97412,83.30116,157.9729,44.7239,-36.706936,42.83877,13.072397,33.15588,36.126232,25.410799,-14.91296,21.08105,-5.441786,16.257757,4.020753,17.480253,-8.713807,14.852122,-6.2725096,11.63081,-6.2483826,9.64519,-1.5194721,9.824718,1.831748,7.821431
5583,Ses03F_impro08_M006,4.980000000000004,0,0.011779906,0.019768646,0.014874149,0.013012947,0.324009324009324,-0.0043598606680461,0.0190731838024395,0.2153198711557298,-447.8762,75.92627,172.44513,38.12081,-48.59027,40.26357,13.261402,24.974152,31.35106,23.61928,-21.861938,20.726025,-3.2373977,16.306566,-0.2516567,13.141435,-12.722937,12.027433,-4.7186666,11.316187,-8.379197,11.378126,-0.32816142,10.414286,3.1888602,9.051436
5584,Ses03F_impro08_M007,1.9343000000000004,0,0.0074248426,0.0108704725,0.009428992,0.0053779464,0.1317365269461078,-0.0032971202017506,0.0076830701974155,0.0255689259570055,-490.4038,36.09085,220.32883,32.235767,-67.93999,23.829502,16.216276,34.82237,33.656494,21.84794,-21.873535,15.742575,13.2317915,16.688345,1.3305727,9.286981,-16.510138,11.435896,2.3346224,12.464823,-8.700974,10.651631,-1.2601901,8.240573,2.8901076,8.242516
5585,Ses03F_impro08_M008,5.079999999999998,0,0.022379844,0.039725576,0.027771236,0.028376997,0.365296803652968,-0.0088463038991903,0.0673759511445304,0.6596016835194656,-398.49664,72.34387,157.08992,37.135345,-35.36837,37.04658,-0.5504638,17.50024,9.40583,20.83277,-25.993208,21.984026,-3.4295833,14.838304,0.06471259,12.396659,-9.394141,10.580294,-4.8853006,13.711845,-12.563303,11.808624,-1.8965917,8.83499,6.075718,10.586326
5586,Ses03F_impro08_M009,2.890000000000001,0,0.024844024,0.05163005,0.030591182,0.041568678,0.393574297188755,-0.0337309575115796,0.0803180230556774,0.5685406057859445,-389.93036,80.20503,133.46489,42.243366,-52.185516,42.966976,1.3940209,29.266207,23.131435,19.777126,-14.81362,23.587631,-3.1802301,17.417103,-8.234006,12.5198765,-13.769598,11.316729,1.2746307,12.478211,-4.670102,14.883182,-3.1368234,11.467766,0.31229043,11.670975
5587,Ses03F_impro08_M010,3.1300000000000097,0,0.020023266,0.03218979,0.024609866,0.020711092,0.362962962962963,-0.0017656923319009,0.0552022693556397,0.3460791963332174,-417.5358,57.46558,175.62263,32.824757,-50.895493,30.8345,-0.8793977,23.125614,18.081146,19.02001,-30.192158,24.11176,-4.112539,17.770897,4.738627,14.590402,-11.902108,11.066982,-2.9870627,10.353682,-6.556087,6.5861754,-5.476007,10.179349,4.6073565,7.7151566
5588,Ses03F_impro08_M011,4.702500000000001,0,0.009451531,0.015599309,0.011969235,0.009974263,0.2881773399014778,-0.0061921036831336,0.0123866788293983,0.1089741350694985,-468.5702,66.46461,190.07585,35.81283,-53.891502,31.96665,2.535775,24.12842,24.176674,19.345379,-18.418535,17.653708,7.029059,13.337606,3.0179455,12.751158,-13.405193,12.63063,-3.417418,10.644424,-9.243622,10.444083,-0.28708744,9.52349,6.042041,10.316313
5589,Ses03F_impro08_M012,1.6599999999999966,0,0.0064636287,0.010983812,0.008171089,0.007338487,0.4265734265734265,-0.0050837406888604,0.0056825475010343,0.0200244895505162,-512.0184,81.08515,194.7817,41.27926,-41.522743,38.79988,6.100404,21.589788,29.060461,16.506706,-13.033591,18.876743,7.4854975,12.766755,3.8253746,13.963478,-15.097108,13.91892,-2.6611047,9.5112095,-1.0499179,9.866425,1.4071605,7.6708894,2.6163273,8.042345
5591,Ses03F_impro08_M014,3.5774999999999864,0,0.005101163,0.009086536,0.0066325865,0.0061900923,0.3462783171521035,-0.0060796874095103,0.0035595332005279,0.0302608543262888,-524.81445,65.38399,194.35573,41.69351,-43.306667,35.11641,12.174088,30.789663,28.284271,21.277603,-19.298029,15.345516,6.3337793,20.10673,3.5980818,11.398349,-14.13719,9.389797,-1.0252028,12.260514,-5.0767736,10.806514,-1.8311665,8.446927,5.1084733,9.404691
5592,Ses03F_impro08_M015,4.219999999999999,0,0.0059014712,0.009285235,0.007327478,0.005692191,0.3379120879120879,-0.0040623604036227,0.0048855777908165,0.0356685412469683,-535.8113,67.41969,196.43132,39.439163,-28.66152,35.59054,13.219648,19.645317,37.193245,23.141716,-12.226127,17.811708,-3.1628788,19.355778,2.4738133,13.114105,-9.055091,12.195021,-3.5823843,14.024573,-3.3950129,12.326622,2.507079,10.170318,3.5797818,10.344538
5771,Ses04F_script02_1_F007,2.3027000000000015,0,0.0084271245,0.015045659,0.0106356945,0.010605661,0.4170854271356783,-0.0092321179181453,0.0094839817907334,0.0394131637402895,-514.89624,71.11558,173.8417,37.68931,-6.1399755,36.468586,10.590646,15.545775,15.430553,14.555527,-15.75398,20.60993,5.3328714,14.351862,4.3404694,10.18508,-13.142891,13.850845,-1.6383446,9.211295,-0.1969955,8.214716,-2.5986605,6.749742,2.935763,6.6206007
5772,Ses04F_script02_1_F008,2.6200000000000045,0,0.010646882,0.017494362,0.013200633,0.0113782855,0.336283185840708,-0.0047589346650056,0.0157872905389597,0.0746850175979083,-510.08752,74.893196,186.27866,40.960064,-16.23934,37.556793,11.401501,21.094702,30.792957,17.806492,-8.586806,13.333772,2.205333,12.909295,0.20635939,12.691752,-16.235996,15.297634,-0.5401865,10.189003,1.9552823,8.874991,-6.28093,10.039426,-0.35286754,8.117828
5776,Ses04F_script02_1_F012,2.8100000000000023,0,0.00943308,0.020046622,0.011944381,0.01605008,0.5308641975308642,-0.0067240407588542,0.0115208450814539,0.0748534310245032,-502.5219,93.885506,142.73463,42.482536,-9.408443,48.45465,20.80679,22.584417,23.845463,16.936672,-8.439129,22.857788,7.754771,16.801987,2.1464899,10.332001,-8.984574,14.117489,4.2156034,10.701242,-0.99929386,8.125461,-5.657745,9.555957,0.88360834,7.610292
5777,Ses04F_script02_1_F013,7.869599999999991,0,0.014744528,0.028261364,0.018519543,0.021342548,0.4424778761061947,-0.0098023592727258,0.0290855916412645,0.4471010426107239,-452.12204,85.12233,144.43968,44.911175,-19.543869,43.345123,5.407091,25.813381,14.299224,19.844849,-16.895222,24.039068,3.136902,14.644923,5.8327003,12.207703,-10.1427355,12.793187,-2.2624493,12.52597,-2.3591423,8.305047,-5.490735,8.738174,-0.62757826,7.7353225
5778,Ses04F_script02_1_F014,8.100000000000023,0,0.014951202,0.02653752,0.018653471,0.018864723,0.4068767908309456,-0.008834472282615,0.0301546691521198,0.515632174965989,-445.6936,76.17109,142.00224,43.41693,-25.687674,40.180626,14.338853,29.05,24.789633,21.908516,-15.761153,20.187471,-0.015617218,16.408627,1.8830589,10.651784,-10.074241,13.414621,-1.0971123,11.681764,-6.239765,9.780025,-7.8520746,9.431359,1.3927585,10.679645
5780,Ses04F_script02_1_F016,1.8292999999999893,0,0.007862271,0.016500285,0.009965174,0.013121775,0.5506329113924051,-0.009343111742055,0.0079788769980492,0.0378561732230572,-508.77847,82.636444,151.86516,40.314228,-17.147408,44.612278,18.995626,29.05421,18.65484,16.202839,-13.462078,15.849439,14.141557,12.78851,6.296247,10.690517,-11.676152,12.293503,1.9052949,10.293473,-3.9115345,6.7475176,-5.138521,5.733025,4.0366383,7.2081714
5781,Ses04F_script02_1_F017,2.0013000000000147,0,0.004208547,0.013471189,0.0052826265,0.012365258,0.7687861271676301,-0.0142590470204595,0.0020720646896728,0.0169630674344409,-541.32983,74.449425,120.597946,34.134163,6.3884177,38.269382,14.918683,17.39991,15.9484625,10.937762,-5.05986,14.702775,5.2266583,9.446725,3.8942533,6.351007,-2.274154,7.7414293,6.3026257,9.397346,2.2936769,4.2245274,-1.8847597,5.1931415,2.9045453,4.9393506
5783,Ses04F_script02_1_F019,2.3200000000000216,0,0.022479154,0.033783443,0.028061194,0.018776178,0.165,-0.010372626093158,0.0702787657403192,0.271051883181561,-390.44125,41.04624,157.64278,31.955318,-44.3434,26.352615,4.534122,29.350792,19.917376,24.881855,-18.078238,13.420951,2.8716326,17.220852,-4.525972,11.036,-18.57304,13.969563,-2.978318,10.4303255,-8.480839,11.6831455,-7.1949196,12.314782,0.33425233,8.323231
5785,Ses04F_script02_1_F021,1.6800000000000068,0,0.004187784,0.008342531,0.005275791,0.0064515886,0.6206896551724138,-0.0117572481030947,0.0022346154946251,0.0103765504845094,-575.489,67.11078,176.98233,35.86082,-2.8820643,29.418592,13.042018,10.704146,18.460173,8.398735,-14.288046,19.996868,6.708716,11.029585,8.628442,9.939102,-8.066886,10.935674,2.445909,10.804892,1.9938011,6.7840204,-0.67569286,4.8597245,8.622317,7.240489
5786,Ses04F_script02_1_F022,1.8900000000000432,0,0.0071825585,0.014970148,0.009072628,0.011895501,0.5705521472392638,-0.0059832227634615,0.0066094978738753,0.0326681305064063,-515.2739,81.8455,150.31648,35.677246,-17.891201,41.71206,19.107065,17.777588,19.471144,13.419841,-14.128201,19.20786,9.081474,13.340455,0.3208998,9.604922,-11.765179,14.76067,4.8291636,8.81658,-4.039479,8.973894,-6.0092783,10.917379,5.9428983,8.268226
5818,Ses04F_script02_1_M031,3.982500000000016,0,0.015513722,0.024866574,0.019516025,0.015336172,0.3052325581395348,-0.0087433463704655,0.0333589403960884,0.2905133802925997,-427.58286,60.735752,189.88338,43.84143,-55.53911,27.62541,12.967759,37.363445,30.482037,20.076986,-16.845627,17.347933,7.827274,21.599503,-2.3260498,12.336413,-14.208312,16.362614,0.4775325,11.460021,-11.633041,9.45288,-0.47814715,6.7780886,8.981205,7.4527974
5830,Ses04M_script03_2_F000,2.5969,0,0.004522235,0.008145943,0.005760159,0.0057514464,0.4732142857142857,-0.0158351231220876,0.002695707636136,0.0152477620891014,-541.48047,69.41964,178.14114,33.39791,-38.38141,34.079697,27.555923,16.888908,33.489185,16.518631,-17.661388,13.309514,11.800138,13.716399,0.750318,11.74254,-18.307116,13.00852,5.5593324,7.3749447,-0.6303312,9.272116,-2.6051846,6.987924,8.466008,5.86886
5840,Ses04M_script03_2_F010,1.753700000000002,0,0.0064153015,0.012988937,0.008036288,0.0101415,0.5789473684210527,-0.0120479717224952,0.0053548477324858,0.0310037191691629,-528.43134,92.71357,165.34496,42.047665,-14.218534,47.918205,12.6052265,19.983032,30.153574,22.955772,-7.6649933,20.72411,-0.2386862,12.14693,1.9387988,10.221441,-8.670969,10.887277,0.27881923,8.9638405,-0.111237474,7.4327793,-1.8416592,7.487244,3.606302,7.588663
5844,Ses04M_script03_2_F014,1.9024,0,0.004509523,0.009105065,0.005740762,0.0069899634,0.5914634146341463,-0.0086777044998598,0.0026081084662066,0.0176746241033827,-562.68225,79.131905,186.7143,42.60554,-23.871931,37.253895,18.908548,16.450924,37.801632,24.49874,-4.338195,15.191063,5.5070605,17.673437,-1.8801141,10.705369,-11.080319,8.659294,4.6294045,12.794945,-2.8393075,9.1073675,-2.804884,7.6381483,6.4110665,6.2057877
5847,Ses04M_script03_2_F017,3.015500000000003,0,0.0014896761,0.0024509116,0.0018601556,0.0015943326,0.0192307692307692,-0.0135603377202642,0.0003044897435866,0.0018869067783598,-640.1575,38.072964,187.57986,22.000036,-5.601608,19.906054,22.925499,15.54534,29.085884,11.576961,-7.319941,7.845988,13.163576,9.018464,5.946629,7.232478,-9.856796,6.2050138,7.6124763,7.43788,0.9235314,6.273149,-5.2491283,6.577153,6.0906935,5.6414747
5849,Ses04M_script03_2_F019,1.6088000000000022,0,0.0071356255,0.02026546,0.009081021,0.018078903,0.6330935251798561,-0.0065930994423979,0.0063245804677146,0.0420031509947467,-524.8236,104.55764,151.14189,48.84374,-9.278635,54.557777,4.0250173,18.016376,20.490297,18.806074,-3.0045702,22.270103,5.781964,16.207806,6.7726197,8.382225,-3.1717644,7.747792,0.9875769,10.018866,0.8062752,4.4083977,2.6643775,6.178612,4.3550425,6.050498
5852,Ses04M_script03_2_F022,1.6500000000000057,0,0.013815959,0.020840663,0.017222287,0.0115670655,0.2167832167832167,-0.0035466409826767,0.0269871189232098,0.0809732645481009,-454.85605,48.55476,187.15556,40.032974,-43.045166,29.841068,18.211357,28.560673,34.957733,24.66097,-13.445131,24.106232,7.928766,21.052523,-0.84154505,16.462467,-18.446737,9.651524,-2.9827147,16.188837,-9.809975,9.650512,-8.174243,7.5338707,1.6488513,10.069368
5853,Ses04M_script03_2_F023,2.329999999999984,0,0.0063880337,0.014491416,0.008065493,0.011976712,0.5373134328358209,-0.0117358631541719,0.0052495060355408,0.0433820322518008,-518.00305,85.44965,136.6125,41.558,-1.7002196,43.23435,17.191906,25.118528,17.50668,21.49268,-7.99851,26.48807,6.8582306,15.005747,2.681913,8.532101,-4.117498,8.087362,5.3781314,9.899094,-3.7571344,7.748578,-4.611913,7.85917,4.6746,8.486811
